Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,NIFTY,38375,OPTIDX,PE,20000,NIFTY,NIFTY JUN 20000 PE,NIFTY26JUN25P20000,2025-06-26,75,0.05
NFO,nse_fo,NIFTY,38376,OPTIDX,CE,20000,NIFTY,NIFTY 24th DEC 20000 CE,NIFTY24DEC25C20000,2025-12-24,75,0.05
NFO,nse_fo,NIFTY,38377,OPTIDX,PE,20000,NIFTY,NIFTY 24th DEC 20000 PE,NIFTY24DEC25P20000,2025-12-24,75,0.05
NFO,nse_fo,NIFTY,38378,OPTIDX,CE,20000,NIFTY,NIFTY 25th JUN26 20000 CE,NIFTY25JUN26C20000,2026-06-25,75,0.05
NFO,nse_fo,NIFTY,38380,OPTIDX,PE,20000,NIFTY,NIFTY 25th JUN26 20000 PE,NIFTY25JUN26P20000,2026-06-25,75,0.05
NFO,nse_fo,NIFTY,38408,OPTIDX,CE,20400,NIFTY,NIFTY 8th MAY 20400 CE,NIFTY08MAY25C20400,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38409,OPTIDX,PE,20400,NIFTY,NIFTY 8th MAY 20400 PE,NIFTY08MAY25P20400,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38410,OPTIDX,CE,20450,NIFTY,NIFTY 8th MAY 20450 CE,NIFTY08MAY25C20450,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38411,OPTIDX,PE,20450,NIFTY,NIFTY 8th MAY 20450 PE,NIFTY08MAY25P20450,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38412,OPTIDX,CE,20500,NIFTY,NIFTY 8th MAY 20500 CE,NIFTY08MAY25C20500,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38413,OPTIDX,PE,20500,NIFTY,NIFTY 8th MAY 20500 PE,NIFTY08MAY25P20500,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38414,OPTIDX,CE,20550,NIFTY,NIFTY 8th MAY 20550 CE,NIFTY08MAY25C20550,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38415,OPTIDX,PE,20550,NIFTY,NIFTY 8th MAY 20550 PE,NIFTY08MAY25P20550,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38416,OPTIDX,CE,20600,NIFTY,NIFTY 8th MAY 20600 CE,NIFTY08MAY25C20600,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38417,OPTIDX,PE,20600,NIFTY,NIFTY 8th MAY 20600 PE,NIFTY08MAY25P20600,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38418,OPTIDX,CE,20650,NIFTY,NIFTY 8th MAY 20650 CE,NIFTY08MAY25C20650,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38419,OPTIDX,PE,20650,NIFTY,NIFTY 8th MAY 20650 PE,NIFTY08MAY25P20650,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38420,OPTIDX,CE,20700,NIFTY,NIFTY 8th MAY 20700 CE,NIFTY08MAY25C20700,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38421,OPTIDX,PE,20700,NIFTY,NIFTY 8th MAY 20700 PE,NIFTY08MAY25P20700,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38422,OPTIDX,CE,20750,NIFTY,NIFTY 8th MAY 20750 CE,NIFTY08MAY25C20750,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38423,OPTIDX,PE,20750,NIFTY,NIFTY 8th MAY 20750 PE,NIFTY08MAY25P20750,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38424,OPTIDX,CE,20800,NIFTY,NIFTY 8th MAY 20800 CE,NIFTY08MAY25C20800,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38425,OPTIDX,PE,20800,NIFTY,NIFTY 8th MAY 20800 PE,NIFTY08MAY25P20800,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38426,OPTIDX,CE,20850,NIFTY,NIFTY 8th MAY 20850 CE,NIFTY08MAY25C20850,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38427,OPTIDX,PE,20850,NIFTY,NIFTY 8th MAY 20850 PE,NIFTY08MAY25P20850,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38428,OPTIDX,CE,20900,NIFTY,NIFTY 8th MAY 20900 CE,NIFTY08MAY25C20900,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38429,OPTIDX,PE,20900,NIFTY,NIFTY 8th MAY 20900 PE,NIFTY08MAY25P20900,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38430,OPTIDX,CE,20950,NIFTY,NIFTY 8th MAY 20950 CE,NIFTY08MAY25C20950,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38431,OPTIDX,PE,20950,NIFTY,NIFTY 8th MAY 20950 PE,NIFTY08MAY25P20950,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38432,OPTIDX,CE,21000,NIFTY,NIFTY 8th MAY 21000 CE,NIFTY08MAY25C21000,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38433,OPTIDX,PE,21000,NIFTY,NIFTY 8th MAY 21000 PE,NIFTY08MAY25P21000,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38434,OPTIDX,CE,21050,NIFTY,NIFTY 8th MAY 21050 CE,NIFTY08MAY25C21050,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38435,OPTIDX,PE,21050,NIFTY,NIFTY 8th MAY 21050 PE,NIFTY08MAY25P21050,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38436,OPTIDX,CE,21100,NIFTY,NIFTY 8th MAY 21100 CE,NIFTY08MAY25C21100,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38437,OPTIDX,PE,21100,NIFTY,NIFTY 8th MAY 21100 PE,NIFTY08MAY25P21100,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38438,OPTIDX,CE,21150,NIFTY,NIFTY 8th MAY 21150 CE,NIFTY08MAY25C21150,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38439,OPTIDX,PE,21150,NIFTY,NIFTY 8th MAY 21150 PE,NIFTY08MAY25P21150,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38440,OPTIDX,CE,21200,NIFTY,NIFTY 8th MAY 21200 CE,NIFTY08MAY25C21200,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38441,OPTIDX,PE,21200,NIFTY,NIFTY 8th MAY 21200 PE,NIFTY08MAY25P21200,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38442,OPTIDX,CE,21250,NIFTY,NIFTY 8th MAY 21250 CE,NIFTY08MAY25C21250,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38443,OPTIDX,PE,21250,NIFTY,NIFTY 8th MAY 21250 PE,NIFTY08MAY25P21250,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38444,OPTIDX,CE,21300,NIFTY,NIFTY 8th MAY 21300 CE,NIFTY08MAY25C21300,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38445,OPTIDX,PE,21300,NIFTY,NIFTY 8th MAY 21300 PE,NIFTY08MAY25P21300,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38446,OPTIDX,CE,21350,NIFTY,NIFTY 8th MAY 21350 CE,NIFTY08MAY25C21350,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38447,OPTIDX,PE,21350,NIFTY,NIFTY 8th MAY 21350 PE,NIFTY08MAY25P21350,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38448,OPTIDX,CE,21400,NIFTY,NIFTY 8th MAY 21400 CE,NIFTY08MAY25C21400,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38449,OPTIDX,PE,21400,NIFTY,NIFTY 8th MAY 21400 PE,NIFTY08MAY25P21400,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38450,OPTIDX,CE,21450,NIFTY,NIFTY 8th MAY 21450 CE,NIFTY08MAY25C21450,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38451,OPTIDX,PE,21450,NIFTY,NIFTY 8th MAY 21450 PE,NIFTY08MAY25P21450,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38452,OPTIDX,CE,21500,NIFTY,NIFTY 8th MAY 21500 CE,NIFTY08MAY25C21500,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38453,OPTIDX,PE,21500,NIFTY,NIFTY 8th MAY 21500 PE,NIFTY08MAY25P21500,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38454,OPTIDX,CE,21550,NIFTY,NIFTY 8th MAY 21550 CE,NIFTY08MAY25C21550,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38455,OPTIDX,PE,21550,NIFTY,NIFTY 8th MAY 21550 PE,NIFTY08MAY25P21550,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38456,OPTIDX,CE,21600,NIFTY,NIFTY 8th MAY 21600 CE,NIFTY08MAY25C21600,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38457,OPTIDX,PE,21600,NIFTY,NIFTY 8th MAY 21600 PE,NIFTY08MAY25P21600,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38458,OPTIDX,CE,21650,NIFTY,NIFTY 8th MAY 21650 CE,NIFTY08MAY25C21650,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38459,OPTIDX,PE,21650,NIFTY,NIFTY 8th MAY 21650 PE,NIFTY08MAY25P21650,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38460,OPTIDX,CE,21700,NIFTY,NIFTY 8th MAY 21700 CE,NIFTY08MAY25C21700,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38461,OPTIDX,PE,21700,NIFTY,NIFTY 8th MAY 21700 PE,NIFTY08MAY25P21700,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38462,OPTIDX,CE,21750,NIFTY,NIFTY 8th MAY 21750 CE,NIFTY08MAY25C21750,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38463,OPTIDX,PE,21750,NIFTY,NIFTY 8th MAY 21750 PE,NIFTY08MAY25P21750,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38464,OPTIDX,CE,21800,NIFTY,NIFTY 8th MAY 21800 CE,NIFTY08MAY25C21800,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38465,OPTIDX,PE,21800,NIFTY,NIFTY 8th MAY 21800 PE,NIFTY08MAY25P21800,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38466,OPTIDX,CE,21850,NIFTY,NIFTY 8th MAY 21850 CE,NIFTY08MAY25C21850,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38467,OPTIDX,PE,21850,NIFTY,NIFTY 8th MAY 21850 PE,NIFTY08MAY25P21850,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38468,OPTIDX,CE,21900,NIFTY,NIFTY 8th MAY 21900 CE,NIFTY08MAY25C21900,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38469,OPTIDX,PE,21900,NIFTY,NIFTY 8th MAY 21900 PE,NIFTY08MAY25P21900,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38470,OPTIDX,CE,21950,NIFTY,NIFTY 8th MAY 21950 CE,NIFTY08MAY25C21950,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38471,OPTIDX,PE,21950,NIFTY,NIFTY 8th MAY 21950 PE,NIFTY08MAY25P21950,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38472,OPTIDX,CE,22000,NIFTY,NIFTY 8th MAY 22000 CE,NIFTY08MAY25C22000,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38474,OPTIDX,PE,22000,NIFTY,NIFTY 8th MAY 22000 PE,NIFTY08MAY25P22000,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38476,OPTIDX,CE,22050,NIFTY,NIFTY 8th MAY 22050 CE,NIFTY08MAY25C22050,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38477,OPTIDX,PE,22050,NIFTY,NIFTY 8th MAY 22050 PE,NIFTY08MAY25P22050,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38478,OPTIDX,CE,22100,NIFTY,NIFTY 8th MAY 22100 CE,NIFTY08MAY25C22100,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38479,OPTIDX,PE,22100,NIFTY,NIFTY 8th MAY 22100 PE,NIFTY08MAY25P22100,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38480,OPTIDX,CE,22150,NIFTY,NIFTY 8th MAY 22150 CE,NIFTY08MAY25C22150,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38481,OPTIDX,PE,22150,NIFTY,NIFTY 8th MAY 22150 PE,NIFTY08MAY25P22150,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38482,OPTIDX,CE,22200,NIFTY,NIFTY 8th MAY 22200 CE,NIFTY08MAY25C22200,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38483,OPTIDX,PE,22200,NIFTY,NIFTY 8th MAY 22200 PE,NIFTY08MAY25P22200,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38484,OPTIDX,CE,22250,NIFTY,NIFTY 8th MAY 22250 CE,NIFTY08MAY25C22250,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38485,OPTIDX,PE,22250,NIFTY,NIFTY 8th MAY 22250 PE,NIFTY08MAY25P22250,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38486,OPTIDX,CE,22300,NIFTY,NIFTY 8th MAY 22300 CE,NIFTY08MAY25C22300,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38487,OPTIDX,PE,22300,NIFTY,NIFTY 8th MAY 22300 PE,NIFTY08MAY25P22300,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38488,OPTIDX,CE,22350,NIFTY,NIFTY 8th MAY 22350 CE,NIFTY08MAY25C22350,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38489,OPTIDX,PE,22350,NIFTY,NIFTY 8th MAY 22350 PE,NIFTY08MAY25P22350,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38490,OPTIDX,CE,22400,NIFTY,NIFTY 8th MAY 22400 CE,NIFTY08MAY25C22400,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38491,OPTIDX,PE,22400,NIFTY,NIFTY 8th MAY 22400 PE,NIFTY08MAY25P22400,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38492,OPTIDX,CE,22450,NIFTY,NIFTY 8th MAY 22450 CE,NIFTY08MAY25C22450,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38493,OPTIDX,PE,22450,NIFTY,NIFTY 8th MAY 22450 PE,NIFTY08MAY25P22450,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38494,OPTIDX,CE,22500,NIFTY,NIFTY 8th MAY 22500 CE,NIFTY08MAY25C22500,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38495,OPTIDX,PE,22500,NIFTY,NIFTY 8th MAY 22500 PE,NIFTY08MAY25P22500,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38496,OPTIDX,CE,22550,NIFTY,NIFTY 8th MAY 22550 CE,NIFTY08MAY25C22550,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38497,OPTIDX,PE,22550,NIFTY,NIFTY 8th MAY 22550 PE,NIFTY08MAY25P22550,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38502,OPTIDX,CE,22600,NIFTY,NIFTY 8th MAY 22600 CE,NIFTY08MAY25C22600,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38503,OPTIDX,PE,22600,NIFTY,NIFTY 8th MAY 22600 PE,NIFTY08MAY25P22600,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38504,OPTIDX,CE,22650,NIFTY,NIFTY 8th MAY 22650 CE,NIFTY08MAY25C22650,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38505,OPTIDX,PE,22650,NIFTY,NIFTY 8th MAY 22650 PE,NIFTY08MAY25P22650,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38506,OPTIDX,CE,22700,NIFTY,NIFTY 8th MAY 22700 CE,NIFTY08MAY25C22700,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38507,OPTIDX,PE,22700,NIFTY,NIFTY 8th MAY 22700 PE,NIFTY08MAY25P22700,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38508,OPTIDX,CE,22750,NIFTY,NIFTY 8th MAY 22750 CE,NIFTY08MAY25C22750,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38510,OPTIDX,PE,22750,NIFTY,NIFTY 8th MAY 22750 PE,NIFTY08MAY25P22750,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38511,OPTIDX,CE,22800,NIFTY,NIFTY 8th MAY 22800 CE,NIFTY08MAY25C22800,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38513,OPTIDX,PE,22800,NIFTY,NIFTY 8th MAY 22800 PE,NIFTY08MAY25P22800,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38514,OPTIDX,CE,22850,NIFTY,NIFTY 8th MAY 22850 CE,NIFTY08MAY25C22850,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38517,OPTIDX,PE,22850,NIFTY,NIFTY 8th MAY 22850 PE,NIFTY08MAY25P22850,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38522,OPTIDX,CE,22900,NIFTY,NIFTY 8th MAY 22900 CE,NIFTY08MAY25C22900,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38523,OPTIDX,PE,22900,NIFTY,NIFTY 8th MAY 22900 PE,NIFTY08MAY25P22900,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38524,OPTIDX,CE,22950,NIFTY,NIFTY 8th MAY 22950 CE,NIFTY08MAY25C22950,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38525,OPTIDX,PE,22950,NIFTY,NIFTY 8th MAY 22950 PE,NIFTY08MAY25P22950,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38526,OPTIDX,CE,23000,NIFTY,NIFTY 8th MAY 23000 CE,NIFTY08MAY25C23000,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38527,OPTIDX,PE,23000,NIFTY,NIFTY 8th MAY 23000 PE,NIFTY08MAY25P23000,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38528,OPTIDX,CE,23050,NIFTY,NIFTY 8th MAY 23050 CE,NIFTY08MAY25C23050,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38529,OPTIDX,PE,23050,NIFTY,NIFTY 8th MAY 23050 PE,NIFTY08MAY25P23050,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38530,OPTIDX,CE,23100,NIFTY,NIFTY 8th MAY 23100 CE,NIFTY08MAY25C23100,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38535,OPTIDX,PE,23100,NIFTY,NIFTY 8th MAY 23100 PE,NIFTY08MAY25P23100,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38536,OPTIDX,CE,23150,NIFTY,NIFTY 8th MAY 23150 CE,NIFTY08MAY25C23150,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38537,OPTIDX,PE,23150,NIFTY,NIFTY 8th MAY 23150 PE,NIFTY08MAY25P23150,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38538,OPTIDX,CE,23200,NIFTY,NIFTY 8th MAY 23200 CE,NIFTY08MAY25C23200,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38539,OPTIDX,PE,23200,NIFTY,NIFTY 8th MAY 23200 PE,NIFTY08MAY25P23200,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38540,OPTIDX,CE,23250,NIFTY,NIFTY 8th MAY 23250 CE,NIFTY08MAY25C23250,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38541,OPTIDX,PE,23250,NIFTY,NIFTY 8th MAY 23250 PE,NIFTY08MAY25P23250,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38542,OPTIDX,CE,23300,NIFTY,NIFTY 8th MAY 23300 CE,NIFTY08MAY25C23300,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38543,OPTIDX,PE,23300,NIFTY,NIFTY 8th MAY 23300 PE,NIFTY08MAY25P23300,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38544,OPTIDX,CE,23350,NIFTY,NIFTY 8th MAY 23350 CE,NIFTY08MAY25C23350,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38545,OPTIDX,PE,23350,NIFTY,NIFTY 8th MAY 23350 PE,NIFTY08MAY25P23350,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38546,OPTIDX,CE,23400,NIFTY,NIFTY 8th MAY 23400 CE,NIFTY08MAY25C23400,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38547,OPTIDX,PE,23400,NIFTY,NIFTY 8th MAY 23400 PE,NIFTY08MAY25P23400,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38551,OPTIDX,CE,23450,NIFTY,NIFTY 8th MAY 23450 CE,NIFTY08MAY25C23450,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38552,OPTIDX,PE,23450,NIFTY,NIFTY 8th MAY 23450 PE,NIFTY08MAY25P23450,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38553,OPTIDX,CE,23500,NIFTY,NIFTY 8th MAY 23500 CE,NIFTY08MAY25C23500,2025-05-08,75,0.05
NFO,nse_fo,INDIGO,38555,OPTSTK,CE,5700,INTERGLOBE AVIATION LTD,INDIGO MAY 5700 CE,INDIGO29MAY25C5700,2025-05-29,150,0.05
NFO,nse_fo,INDIGO,38556,OPTSTK,PE,5700,INTERGLOBE AVIATION LTD,INDIGO MAY 5700 PE,INDIGO29MAY25P5700,2025-05-29,150,0.05
NFO,nse_fo,NIFTY,38559,OPTIDX,PE,23500,NIFTY,NIFTY 8th MAY 23500 PE,NIFTY08MAY25P23500,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38562,OPTIDX,CE,23550,NIFTY,NIFTY 8th MAY 23550 CE,NIFTY08MAY25C23550,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38563,OPTIDX,PE,23550,NIFTY,NIFTY 8th MAY 23550 PE,NIFTY08MAY25P23550,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38564,OPTIDX,CE,23600,NIFTY,NIFTY 8th MAY 23600 CE,NIFTY08MAY25C23600,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38565,OPTIDX,PE,23600,NIFTY,NIFTY 8th MAY 23600 PE,NIFTY08MAY25P23600,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38566,OPTIDX,CE,23650,NIFTY,NIFTY 8th MAY 23650 CE,NIFTY08MAY25C23650,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38568,OPTIDX,PE,23650,NIFTY,NIFTY 8th MAY 23650 PE,NIFTY08MAY25P23650,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38574,OPTIDX,CE,23700,NIFTY,NIFTY 8th MAY 23700 CE,NIFTY08MAY25C23700,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38575,OPTIDX,PE,23700,NIFTY,NIFTY 8th MAY 23700 PE,NIFTY08MAY25P23700,2025-05-08,75,0.05
NFO,nse_fo,INDUSINDBK,38576,OPTSTK,CE,700,INDUSIND BANK LIMITED,INDUSINDBK MAY 700 CE,INDUSINDBK29MAY25C700,2025-05-29,500,0.05
NFO,nse_fo,NIFTY,38577,OPTIDX,CE,23750,NIFTY,NIFTY 8th MAY 23750 CE,NIFTY08MAY25C23750,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38578,OPTIDX,PE,23750,NIFTY,NIFTY 8th MAY 23750 PE,NIFTY08MAY25P23750,2025-05-08,75,0.05
NFO,nse_fo,INDUSINDBK,38579,OPTSTK,PE,700,INDUSIND BANK LIMITED,INDUSINDBK MAY 700 PE,INDUSINDBK29MAY25P700,2025-05-29,500,0.05
NFO,nse_fo,NIFTY,38580,OPTIDX,CE,23800,NIFTY,NIFTY 8th MAY 23800 CE,NIFTY08MAY25C23800,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38581,OPTIDX,PE,23800,NIFTY,NIFTY 8th MAY 23800 PE,NIFTY08MAY25P23800,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38582,OPTIDX,CE,23850,NIFTY,NIFTY 8th MAY 23850 CE,NIFTY08MAY25C23850,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38583,OPTIDX,PE,23850,NIFTY,NIFTY 8th MAY 23850 PE,NIFTY08MAY25P23850,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38584,OPTIDX,CE,23900,NIFTY,NIFTY 8th MAY 23900 CE,NIFTY08MAY25C23900,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38585,OPTIDX,PE,23900,NIFTY,NIFTY 8th MAY 23900 PE,NIFTY08MAY25P23900,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38586,OPTIDX,CE,23950,NIFTY,NIFTY 8th MAY 23950 CE,NIFTY08MAY25C23950,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38587,OPTIDX,PE,23950,NIFTY,NIFTY 8th MAY 23950 PE,NIFTY08MAY25P23950,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38588,OPTIDX,CE,24000,NIFTY,NIFTY 8th MAY 24000 CE,NIFTY08MAY25C24000,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38590,OPTIDX,PE,24000,NIFTY,NIFTY 8th MAY 24000 PE,NIFTY08MAY25P24000,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38592,OPTIDX,CE,24050,NIFTY,NIFTY 8th MAY 24050 CE,NIFTY08MAY25C24050,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38593,OPTIDX,PE,24050,NIFTY,NIFTY 8th MAY 24050 PE,NIFTY08MAY25P24050,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38594,OPTIDX,CE,24100,NIFTY,NIFTY 8th MAY 24100 CE,NIFTY08MAY25C24100,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38595,OPTIDX,PE,24100,NIFTY,NIFTY 8th MAY 24100 PE,NIFTY08MAY25P24100,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38596,OPTIDX,CE,24150,NIFTY,NIFTY 8th MAY 24150 CE,NIFTY08MAY25C24150,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38597,OPTIDX,PE,24150,NIFTY,NIFTY 8th MAY 24150 PE,NIFTY08MAY25P24150,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38598,OPTIDX,CE,24200,NIFTY,NIFTY 8th MAY 24200 CE,NIFTY08MAY25C24200,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38599,OPTIDX,PE,24200,NIFTY,NIFTY 8th MAY 24200 PE,NIFTY08MAY25P24200,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38600,OPTIDX,CE,24250,NIFTY,NIFTY 8th MAY 24250 CE,NIFTY08MAY25C24250,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38601,OPTIDX,PE,24250,NIFTY,NIFTY 8th MAY 24250 PE,NIFTY08MAY25P24250,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38602,OPTIDX,CE,24300,NIFTY,NIFTY 8th MAY 24300 CE,NIFTY08MAY25C24300,2025-05-08,75,0.05
NFO,nse_fo,NIFTY,38603,OPTIDX,PE,24300,NIFTY,NIFTY 8th MAY 24300 PE,NIFTY08MAY25P24300,2025-05-08,75,0.05
